"streetID","dateRated","dateLastOverlay","overall","crack","patch","width"
13017591,"4/14","2004",6,3,3,27
13017594,"6/14","1990",7,4,4,NA
13017639,"5/14","",4,3,1,18
13017640,"5/14","",4,3,1,18
13017642,"5/14","2011",8,4,5,42
13017647,"6/14","1991",5,3,2,30
13017650,"5/14","1999",6,4,2,36
13017651,"5/14","1999",6,3,3,36
13017661,"5/14","",4,2,2,24
13017662,"5/14","",4,2,2,24
13017683,"6/15","2004",7,3,4,34
13017684,"6/15","",6,2,4,20
13017686,"4/14","1997",5,2,3,25
13017687,"4/14","1997",5,2,3,25
13017688,"5/15","2000",7,3,4,32
13017689,"3/15","1990",7,3,4,36
13017690,"3/15","1990",7,3,4,36
13017755,"4/14","1993",7,4,3,54
13017757,"4/14","1993",6,3,3,54
13017758,"5/15","1993",6,4,2,54
13017760,"4/14","1993",6,3,3,54
13017761,"4/14","2005",7,3,4,42
13017762,"4/14","2005",6,3,3,71
13017763,"4/14","2005",6,3,3,71
13017766,"5/15","1993",6,4,2,54
13018179,"4/14","1989",7,4,4,60
13018246,"4/14","2001",6,3,3,42
13018248,"4/14","1989",6,3,3,34
13018251,"4/15","",5,3,3,59
13018252,"12/13","2013",10,5,5,40
13018654,"4/14","",5,3,2,35
13018658,"4/14","1997",7,3,4,23
13018672,"9/14","2014",10,5,5,36
13018673,"9/14","2014",10,5,5,36
13018674,"4/14","",7,2,5,NA
13018675,"4/14","1993",4,2,2,36
13018676,"4/14","1993",4,2,2,36
13018677,"4/15","2002",6,3,5,29
13018678,"4/14","",6,3,4,24
13018680,"12/13","2013",10,5,5,40
13018681,"4/14","1988",6,3,3,NA
13018689,"4/14","1988",4,2,2,35
13018691,"4/14","2003",6,4,3,33
13018693,"5/15","2004",6,4,3,39
13018694,"4/14","2005",7,3,4,46
13018695,"4/14","2005",7,3,4,46
13018696,"4/14","2005",6,3,4,34
13018697,"5/15","2004",6,4,3,39
13018698,"4/14","2005",6,3,4,34
13018699,"4/14","2011",9,5,5,30
13018702,"5/15","2000",5,3,2,27
13018704,"4/15","1989",5,2,4,NA
13018730,"4/14","1988",5,2,2,48
13018732,"12/13","2013",10,5,5,40
13018754,"4/14","2003",7,4,4,40
13018814,"4/14","",4,2,2,35
13018844,"4/15","2000",5,2,3,35
13019011,"4/14","1983",6,3,3,22
13019012,"4/14","1983",6,3,3,22
13019515,"4/15","",5,3,2,27
13019530,"5/14","1989",6,3,5,23
13019531,"5/14","1989",6,3,5,23
13019674,"4/15","2000",6,3,4,33
13020276,"6/14","1990",4,3,2,31
13020277,"4/15","1998",6,3,2,24
13020278,"3/15","2008",6,2,3,28
13020280,"6/14","",5,3,3,25
13020281,"3/14","2002",5,3,4,34
13020282,"3/15","",6,4,3,0
13020283,"3/14","2002",6,3,3,34
13020287,"4/14","",7,4,3,30
13020288,"4/14","",7,4,3,30
13020289,"3/15","",5,3,2,30
13020290,"4/14","2000",6,3,3,56
13020291,"4/14","2000",6,3,3,56
13020292,"3/15","2013",8,5,4,58
13020293,"3/15","2013",8,5,4,58
13020294,"6/14","1991",5,2,3,30
13020295,"6/14","1991",5,2,3,30
13020296,"6/14","2005",7,3,4,22
13020297,"6/14","2005",7,3,4,22
13020298,"4/14","2001",4,2,3,35
13020299,"4/14","2001",4,2,3,35
13020300,"4/15","1986",9,5,5,37
13020301,"4/15","2008",8,4,5,34
13020302,"4/15","",5,3,3,40
13020303,"4/15","",5,3,3,40
13020304,"4/14","1994",7,4,5,NA
13020305,"4/14","",4,3,1,NA
13020306,"4/14","",6,3,3,NA
13020307,"4/14","1991",4,2,2,36
13020308,"4/14","1991",4,2,2,36
13020309,"4/15","2012",7,3,4,28
13020310,"4/15","2012",7,3,4,28
13020311,"4/14","",5,3,1,64
13020312,"4/14","",5,3,1,68
13020313,"4/15","2013",9,5,5,50
13020314,"4/15","2013",9,5,5,50
13020319,"4/14","2005",8,4,5,32
13020320,"4/14","2005",8,4,5,32
13020385,"3/15","",6,4,2,30
13020399,"3/15","",5,3,2,30
13020437,"4/14","2011",8,4,4,40
13020438,"4/14","",5,3,3,36
13020585,"6/14","1999",6,3,3,36
13020586,"6/14","1999",6,3,3,36
13020695,"6/14","1991",6,4,2,30
13020696,"6/14","1991",6,4,2,30
13020698,"4/14","",5,3,2,34
13020699,"6/14","2002",6,3,3,60
13020700,"4/14","",8,4,5,22
13020701,"4/14","",8,4,5,22
13020702,"4/14","1994",6,3,3,NA
13020703,"4/14","",8,4,4,26
13020705,"4/14","",8,4,4,25
13020706,"6/14","2001",7,3,4,27
13020707,"6/14","2001",7,3,4,27
13020708,"4/14","1994",7,3,4,32
13020743,"3/14","1997",4,2,4,30
13020744,"3/14","1997",4,2,4,30
13020745,"3/15","2003",7,4,4,30
13020749,"3/14","2003",7,3,4,36
13020752,"6/14","2001",6,3,3,28
13020753,"6/14","2003",6,4,2,28
13020754,"6/14","2004",5,3,3,30
13020755,"6/14","2004",5,3,3,30
13020756,"6/14","2005",6,4,2,27
13020763,"6/14","2005",5,3,2,36
13020773,"3/14","2002",6,3,3,34
13020775,"3/14","2002",6,3,3,34
13020776,"5/14","1993",3,2,1,30
13020777,"4/15","1981",3,2,1,35
13020782,"4/15","1989",9,5,5,35
13020784,"6/14","1991",6,3,3,30
13020785,"6/14","2004",6,4,3,30
13020786,"4/15","1996",6,4,3,28
13020787,"4/15","1996",6,4,3,28
13020788,"4/15","1996",6,3,3,28
13020790,"4/15","1996",6,3,3,28
13020793,"4/15","2005",7,3,5,24
13020795,"5/14","2001",6,3,3,40
13020812,"5/14","2001",6,3,3,40
13020840,"3/15","1987",5,4,2,36
13020913,"6/14","",5,3,3,35
13020989,"6/15","2004",8,3,5,34
13020990,"6/15","2004",5,3,2,40
13020993,"4/15","2002",5,2,3,26
13020994,"4/14","",3,3,1,26
13021001,"4/14","2013",10,5,5,58
13021002,"4/14","2002",5,3,3,34
13021027,"4/15","",7,3,4,29
13021208,"6/15","1999",5,2,3,36
13021209,"6/15","1999",5,2,3,36
13021210,"6/15","1998",6,3,4,36
13022412,"4/14","2005",8,4,4,35
13027390,"4/15","2001",4,2,2,65
13027393,"4/14","2011",9,5,5,30
13028153,"5/14","2005",7,4,3,82
13028190,"5/14","",3,2,1,0
13028217,"5/14","2005",8,3,5,40
13028219,"5/14","2004",7,3,5,29
13028234,"5/14","2003",6,3,3,34
13028245,"5/14","1999",6,3,3,36
13028246,"5/14","1999",6,3,4,36
13028247,"5/14","1999",6,3,4,36
13028253,"6/15","",5,3,3,30
13028254,"6/15","1992",6,2,3,35
13028255,"5/14","",6,3,3,27
13028256,"9/14","2014",10,5,2,36
13028257,"9/14","2014",10,5,2,36
13028258,"6/15","1992",6,3,3,36
13028259,"6/15","1992",5,2,3,36
13028260,"6/15","1992",5,2,3,36
13028261,"5/14","",6,3,3,27
13028262,"9/12","2014",10,5,5,34
13028283,"4/14","",6,3,4,24
13028284,"4/14","",6,3,4,24
13028289,"4/15","",5,2,3,30
13028304,"5/15","2004",6,3,4,40
13028311,"5/15","2006",8,4,5,25
13028312,"5/15","2002",8,4,5,25
13028313,"4/14","1988",8,5,3,28
13028314,"4/14","1988",8,5,3,28
13028318,"4/14","2005",6,3,4,34
13028325,"5/15","1985",6,3,3,50
13028326,"5/15","1985",6,3,3,50
13028344,"4/15","1987",4,2,2,32
13028345,"4/15","2003",6,4,3,34
13028346,"4/15","2003",6,4,3,34
13028353,"4/15","1989",7,3,4,24
13028354,"4/15","1989",7,3,4,24
13028355,"4/14","",6,3,4,27
13028356,"4/14","",6,3,4,27
13028362,"4/14","2005",5,2,2,36
13028363,"4/14","2006",8,4,5,27
13028373,"4/14","2006",8,4,5,27
13028375,"4/14","1998",6,3,3,27
13028384,"4/14","2005",7,3,3,34
13028385,"4/14","1999",6,3,4,30
13028393,"4/14","1992",8,3,5,40
13028394,"4/15","1988",4,3,2,26
13028395,"4/15","1988",4,3,2,26
13028396,"4/15","2004",6,3,4,40
13028397,"4/15","2004",6,3,4,40
13028415,"4/14","",3,2,2,27
13028416,"4/14","",5,3,3,27
13028428,"6/14","",5,3,3,35
13028429,"6/14","",5,3,3,35
13028436,"6/14","",5,2,3,33
13028437,"6/14","",5,2,3,33
13028438,"3/15","2000",7,4,3,40
13028441,"4/14","2005",8,4,4,35
13028442,"4/14","2005",8,4,4,35
13028443,"4/14","2005",8,4,4,35
13028444,"4/14","2005",8,4,4,35
13028483,"4/15","1981",3,2,1,35
13028498,"5/14","1996",4,2,2,30
13028499,"5/14","1996",4,2,2,30
13028500,"5/14","1996",4,2,2,30
13028501,"5/14","1996",4,2,2,30
13028520,"6/14","2005",6,3,2,36
13028521,"6/14","2005",6,3,2,36
13028529,"3/14","2002",6,3,4,34
13028530,"6/14","2002",7,4,5,40
13028531,"6/14","2002",7,4,5,40
13028538,"5/14","2004",8,4,4,31
13028539,"5/14","2004",8,4,5,31
13028541,"5/14","2001",6,3,4,40
13028542,"5/14","2001",5,2,4,40
13028560,"6/15","1987",6,3,3,27
13028562,"6/15","2004",8,3,5,34
13028567,"6/14","",7,4,5,29
13028586,"6/15","1991",6,3,3,28
13028594,"5/14","2001",5,4,2,40
13028595,"5/14","2001",5,4,2,40
13028596,"5/14","2001",5,4,2,40
13028603,"5/14","1992",4,2,2,22
13028604,"5/14","",4,2,2,26
13028605,"5/14","",4,2,2,26
13028620,"3/15","",4,3,1,34
13028621,"5/14","",4,2,2,24
13028622,"5/14","",4,2,2,24
13028665,"5/14","1986",6,3,3,36
13029103,"5/15","1988",5,3,2,NA
13029105,"4/14","2005",8,4,4,35
13029109,"6/15","1987",6,3,3,27
13029619,"4/14","1999",2,2,1,30
